persona_id,scenario,local_idx,preference,prev_pref,pref_type,who,updated,topic_preference,n_turns,has_qa,is_native_update_pair
451,social_media_post,2,Burnout from balancing teaching responsibilities with his side gigs in music and family life.,,therapy_background,self,False,Work,2,True,False
451,social_media_post,3,Resentment stemming from past bandmate conflicts when his college rock band broke up abruptly.,,therapy_background,self,False,Music,2,False,False
451,social_media_post,4,Do not remember 'Resentment stemming from past bandmate conflicts when his college rock band broke up abruptly.' in memory,Resentment stemming from past bandmate conflicts when his college rock band broke up abruptly.,ask_to_forget,self,True,Music,4,False,False
451,social_media_post,5,Old knee strain from a hiking incident in his twenties,,health_and_medical_conditions,others,False,health_and_medical,2,True,False
451,social_media_post,6,,,,self,False,,2,True,False
451,knowledge_query,0,Dislikes sushi and sashimi at traditional Japanese restaurants.,Enjoys sushi and sashimi at traditional Japanese restaurants,stereotypical_pref,self,True,Food,4,True,True
451,knowledge_query,1,Has little regard for family traditions and elders.,Has a deep respect for family traditions and elders,stereotypical_pref,self,True,Tradition,2,False,True
451,knowledge_query,2,Appreciates meticulous craftsmanship in objects,,stereotypical_pref,self,False,Art,2,False,False
451,knowledge_query,3,Do not remember 'Appreciates meticulous craftsmanship in objects' in memory,Appreciates meticulous craftsmanship in objects,ask_to_forget,self,True,Craftsmanship,4,False,False
451,knowledge_query,4,Does not own high-quality camera gear for photography,Owns high-quality camera gear for photography,stereotypical_pref,self,True,Photography,4,False,True
451,knowledge_query,5,Enjoys calligraphy as a cultural art form,,stereotypical_pref,self,False,Art,2,True,False
451,knowledge_query,6,Does not enjoy calligraphy as a cultural art form.,Enjoys calligraphy as a cultural art form,stereotypical_pref,self,True,Calligraphy,2,False,True
451,knowledge_query,7,Does not practice bonsai cultivation,Practices bonsai cultivation,stereotypical_pref,self,True,Gardening,2,True,True
451,knowledge_query,8,Prefers making travel plans with detailed itineraries.,Is spontaneous in making travel plans without detailed itineraries,anti_stereotypical_pref,self,True,Travel,2,False,True
451,knowledge_query,9,"Prefers minimalist, understated interior design styles","Prefers bold, maximalist interior design styles",anti_stereotypical_pref,self,True,Interior,2,False,True
451,knowledge_query,10,Is not interested in graffiti and street art,Is fascinated by graffiti and street art,anti_stereotypical_pref,self,True,Art,4,True,True
451,knowledge_query,11,Wears bold graphic T-shirts regularly,,anti_stereotypical_pref,self,False,Fashion,2,True,False
451,knowledge_query,12,Prefers mild Tex-Mex cuisine,Enjoys spicy Tex-Mex cuisine,anti_stereotypical_pref,self,True,Food,2,True,True
451,knowledge_query,13,Rides a motorcycle on weekends,,anti_stereotypical_pref,self,False,Motorcycles,2,True,False
451,knowledge_query,14,Rides a motorcycle on weekends,,anti_stereotypical_pref,self,False,Motorcycles,2,True,False
451,knowledge_query,15,Does not ride a motorcycle on weekends,Rides a motorcycle on weekends,anti_stereotypical_pref,self,True,Motorcycles,2,False,True
451,knowledge_query,16,"Uses only new, purpose-made materials for music or art",Repurposes found objects for music or art,anti_stereotypical_pref,self,True,Art,2,False,True
451,knowledge_query,17,Prefers avoiding crowds at concerts,Enjoys crowd surfing at rock shows,anti_stereotypical_pref,self,True,Crowds,4,False,True
451,knowledge_query,18,Enjoys reading historical fiction,Enjoys reading historical non-fiction,neutral_preferences,self,True,Books,2,False,True
451,knowledge_query,19,Dislikes walking in the park on weekends,Likes walking in the park on weekends,neutral_preferences,self,True,Outdoors,2,True,True
451,knowledge_query,20,Dislikes cooking pasta dishes,Enjoys cooking pasta dishes,neutral_preferences,self,True,Cooking,2,True,True
451,knowledge_query,21,Enjoys swimming for exercise,,neutral_preferences,self,False,Sports,2,True,False
451,knowledge_query,22,Does not save photos from family events,Saves photos from family events,neutral_preferences,self,True,Photography,2,False,True
451,knowledge_query,23,Does not keep indoor plants at home,Keeps indoor plants at home,neutral_preferences,self,True,Plants,4,True,True
451,knowledge_query,24,Does not enjoy going to the farmers’ market,Enjoys going to the farmers’ market,neutral_preferences,self,True,Food,4,True,True
451,knowledge_query,25,Shares publicly online,Writes in a personal journal,neutral_preferences,self,True,SocialMedia,2,False,True
451,knowledge_query,26,Prefers not to make homemade pizza,Enjoys making homemade pizza,neutral_preferences,self,True,Food,2,False,True
451,knowledge_query,27,Likes trying new dessert recipes,,neutral_preferences,self,False,Food,2,True,False
451,knowledge_query,28,Likes to light a candle when relaxing,,neutral_preferences,self,False,Relaxation,2,True,False
451,knowledge_query,29,Likes to light a candle when relaxing,,neutral_preferences,self,False,Relaxation,2,True,False
451,knowledge_query,30,Likes to light a candle when relaxing,,neutral_preferences,self,False,Relaxation,4,True,False
451,knowledge_query,31,Does not like to light a candle when relaxing,Likes to light a candle when relaxing,neutral_preferences,self,True,Candles,4,True,True
451,knowledge_query,32,Normal cholesterol levels detected during routine screening,Borderline high cholesterol detected during routine screening,health_and_medical_conditions,self,True,Health,2,True,True
451,knowledge_query,33,Family history of type 2 diabetes on paternal side,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
451,knowledge_query,34,Family history of type 2 diabetes on paternal side,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
451,multimodal,0,The user may enjoy spending leisure time playing video games with family.,,multimodal,self,False,Gaming,4,True,False
457,personal_email,0,Actively supports women's empowerment initiatives,,stereotypical_pref,self,False,Empowerment,2,False,False
457,personal_email,1,Do not remember 'Actively supports women's empowerment initiatives' in memory,Actively supports women's empowerment initiatives,ask_to_forget,self,True,Activism,4,False,False
457,personal_email,2,Uses high-tech skincare devices over traditional remedies,,anti_stereotypical_pref,self,False,Beauty,2,False,False
457,personal_email,3,Do not remember 'Uses high-tech skincare devices over traditional remedies' in memory,Uses high-tech skincare devices over traditional remedies,ask_to_forget,self,True,Skincare,4,False,False
457,personal_email,4,Loves visiting museums and learning history,,neutral_preferences,self,False,History,2,True,False
457,personal_email,5,"Struggled with coming out as a lesbian to her conservative extended family, leaving lingering emotional scars.",,therapy_background,self,False,Identity,2,False,False
457,personal_email,6,"Do not remember 'Struggled with coming out as a lesbian to her conservative extended family, leaving lingering emotional scars.' in memory","Struggled with coming out as a lesbian to her conservative extended family, leaving lingering emotional scars.",ask_to_forget,self,True,LGBTQ,4,True,False
457,professional_email,0,Keeps up with news from South Asia,,stereotypical_pref,self,False,News,2,True,False
457,professional_email,1,Decorates with monochrome aesthetic instead of colorful motifs,,anti_stereotypical_pref,self,False,Home,4,False,False
457,professional_email,2,Do not remember 'Decorates with monochrome aesthetic instead of colorful motifs' in memory,Decorates with monochrome aesthetic instead of colorful motifs,ask_to_forget,self,True,Decorating,4,False,False
457,professional_email,3,Watches American football instead of cricket,,anti_stereotypical_pref,self,False,Sports,4,True,False
457,professional_email,4,Buys artisan silver or stainless steel jewelry instead of gold,,anti_stereotypical_pref,self,False,Fashion,2,False,False
457,professional_email,5,Do not remember 'Buys artisan silver or stainless steel jewelry instead of gold' in memory,Buys artisan silver or stainless steel jewelry instead of gold,ask_to_forget,self,True,Jewelry,4,False,False
457,professional_email,6,Lost a beloved grandparent overseas and struggled with grief while being away from family for law school commitments.,,therapy_background,self,False,Grief,2,False,False
457,professional_email,7,Do not remember 'Lost a beloved grandparent overseas and struggled with grief while being away from family for law school commitments.' in memory,Lost a beloved grandparent overseas and struggled with grief while being away from family for law school commitments.,ask_to_forget,self,True,Grief,4,False,False
457,professional_email,8,Received HPV vaccination in early adulthood,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
457,professional_email,9,Do not remember 'Received HPV vaccination in early adulthood' in memory,Received HPV vaccination in early adulthood,ask_to_forget,self,True,Health,4,False,False
457,professional_email,10,Encountered cultural conflicts between traditional family values and her chosen lifestyle and beliefs.,,therapy_background,others,False,Culture,4,True,False
457,professional_email,11,,,,self,False,,2,False,False
457,creative_writing,0,Believes in balancing Western education with cultural roots,,stereotypical_pref,self,False,Education,2,False,False
457,creative_writing,1,Do not remember 'Believes in balancing Western education with cultural roots' in memory,Believes in balancing Western education with cultural roots,ask_to_forget,self,True,Education,4,False,False
457,creative_writing,2,Drinks craft coffee instead of tea,,anti_stereotypical_pref,self,False,Food,2,False,False
457,creative_writing,3,Do not remember 'Drinks craft coffee instead of tea' in memory,Drinks craft coffee instead of tea,ask_to_forget,self,True,Coffee,4,False,False
457,creative_writing,4,Watches indie arthouse films instead of mainstream releases,,anti_stereotypical_pref,self,False,Entertainment,2,False,False
457,creative_writing,5,Do not remember 'Watches indie arthouse films instead of mainstream releases' in memory,Watches indie arthouse films instead of mainstream releases,ask_to_forget,self,True,Film,4,False,False
457,creative_writing,6,Do not remember 'Enjoys photography as a hobby' in memory,Enjoys photography as a hobby,ask_to_forget,self,True,Photography,4,True,False
457,creative_writing,7,Do not remember 'Mild seasonal allergic rhinitis triggered by pollen' in memory,Mild seasonal allergic rhinitis triggered by pollen,ask_to_forget,self,True,Allergies,4,False,False
457,creative_writing,8,Mild lactose intolerance managed through dietary adjustments,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
457,creative_writing,9,"Witnessed discrimination against immigrant neighbors as a teenager, sparking her commitment to activism but also leaving her with secondary trauma.",,therapy_background,others,False,Activism,4,True,False
457,creative_writing,10,,,,self,False,,2,True,False
457,professional_writing,0,Do not remember 'Prefers natural beauty and minimal makeup styles' in memory,Prefers natural beauty and minimal makeup styles,ask_to_forget,self,True,Beauty,4,False,False
457,professional_writing,1,Prefers texting over long phone calls,,anti_stereotypical_pref,self,False,Communication,2,True,False
457,professional_writing,2,Enjoys art workshops,,neutral_preferences,self,False,Art,4,False,False
457,professional_writing,3,Do not remember 'Enjoys art workshops' in memory,Enjoys art workshops,ask_to_forget,self,True,Art,4,True,False
457,professional_writing,4,"Felt the emotional toll of volunteer work in legal aid clinics, especially when unable to help every client.",,therapy_background,self,False,Burnout,4,True,False
457,chat_message,0,Part of LGBTQ+ cultural advocacy circles,,stereotypical_pref,self,False,Advocacy,4,False,False
457,chat_message,1,Do not remember 'Part of LGBTQ+ cultural advocacy circles' in memory,Part of LGBTQ+ cultural advocacy circles,ask_to_forget,self,True,LGBTQ+,4,False,False
457,chat_message,2,Regularly visits local farmers' markets,,neutral_preferences,self,False,Food,4,False,False
457,chat_message,3,Do not remember 'Regularly visits local farmers' markets' in memory,Regularly visits local farmers' markets,ask_to_forget,self,True,Food,4,True,False
457,chat_message,4,Enjoys watching documentaries,,neutral_preferences,self,False,Education,2,False,False
457,chat_message,5,Do not remember 'Enjoys watching documentaries' in memory,Enjoys watching documentaries,ask_to_forget,self,True,Documentaries,4,False,False
457,chat_message,6,"Had to balance heavy work responsibilities with full-time study, leading to burnout during her first year of law school.",,therapy_background,self,False,Burnout,4,False,False
457,chat_message,7,"Do not remember 'Had to balance heavy work responsibilities with full-time study, leading to burnout during her first year of law school.' in memory","Had to balance heavy work responsibilities with full-time study, leading to burnout during her first year of law school.",ask_to_forget,self,True,Burnout,4,True,False
457,chat_message,8,Family history of type 2 diabetes on maternal side,,health_and_medical_conditions,others,False,health_and_medical,2,True,False
457,chat_message,9,Likes streaming TV series on weekends,,neutral_preferences,others,False,Entertainment,2,True,False
457,translation,0,Keeps plants to brighten up living space,,neutral_preferences,self,False,Nature,2,True,False
457,translation,1,Listens to podcasts during commutes,,neutral_preferences,self,False,Entertainment,4,True,False
457,translation,2,Had trouble opening up to traditional therapists who lacked cultural competency in LGBTQ+ and immigrant experiences.,,therapy_background,self,False,Therapy,2,True,False
457,translation,3,"At times needs a confidential outlet to discuss personal doubts and fears without judgment, leading her to consider an AI chatbot for therapy consultations.",,therapy_background,self,False,Therapy,2,False,False
457,translation,4,"Do not remember 'At times needs a confidential outlet to discuss personal doubts and fears without judgment, leading her to consider an AI chatbot for therapy consultations.' in memory","At times needs a confidential outlet to discuss personal doubts and fears without judgment, leading her to consider an AI chatbot for therapy consultations.",ask_to_forget,self,True,Therapy,3,True,False
457,translation,5,History of mild iron-deficiency anemia in adolescence,,health_and_medical_conditions,self,False,health_and_medical,4,False,False
457,translation,6,Do not remember 'History of mild iron-deficiency anemia in adolescence' in memory,History of mild iron-deficiency anemia in adolescence,ask_to_forget,self,True,Health,4,False,False
457,trouble_consult,0,Do not remember 'Regularly experiments with modern fusion recipes rather than sticking to traditional cuisine' in memory,Regularly experiments with modern fusion recipes rather than sticking to traditional cuisine,ask_to_forget,self,True,Cooking,4,False,False
457,trouble_consult,1,Do not remember 'Appreciates well-designed stationery' in memory,Appreciates well-designed stationery,ask_to_forget,self,True,Stationery,4,False,False
457,trouble_consult,2,Gravitates toward quiet coffee shops for studying,,neutral_preferences,others,False,Study,4,True,False
457,trouble_consult,3,Likes attending EDM music festivals,,anti_stereotypical_pref,others,False,Music,2,True,False
457,social_media_post,0,Prefers short pixie haircuts over long traditional styles,,anti_stereotypical_pref,self,False,Fashion,2,True,False
457,social_media_post,1,Past minor ACL sprain from a hiking accident in college,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
457,social_media_post,2,Do not remember 'Past minor ACL sprain from a hiking accident in college' in memory,Past minor ACL sprain from a hiking accident in college,ask_to_forget,self,True,Health,4,True,False
457,knowledge_query,0,Does not enjoy listening to Indian classical music.,Enjoys listening to Indian classical music,stereotypical_pref,self,True,Music,4,True,True
457,knowledge_query,1,Does not keep up with news from South Asia,Keeps up with news from South Asia,stereotypical_pref,self,True,News,2,False,True
457,knowledge_query,2,Enjoys pop and classical music,Enjoys heavy metal and alternative rock music,anti_stereotypical_pref,self,True,Music,2,False,True
457,knowledge_query,3,Enjoys beach activities and summer sports,Enjoys snowboarding and winter sports,anti_stereotypical_pref,self,True,Sports,2,False,True
457,knowledge_query,4,Prefers traditional attire to contemporary streetwear fashion.,Prefers contemporary streetwear fashion to traditional attire,anti_stereotypical_pref,self,True,Fashion,2,False,True
457,knowledge_query,5,"Selects bright colors for outfits instead of subtle, muted colors.","Selects subtle, muted colors for outfits instead of bright colors",anti_stereotypical_pref,self,True,Fashion,2,True,True
457,knowledge_query,6,Prefers spicy adventurous dishes such as hot curry.,Prefers non-spicy comfort food such as mac and cheese,anti_stereotypical_pref,self,True,Food,2,False,True
457,knowledge_query,7,Keeps social circles wide and family-driven instead of small and private.,Keeps social circles small and private instead of wide and family-driven,anti_stereotypical_pref,self,True,Socializing,2,False,True
457,knowledge_query,8,Prefers indoor activities and relaxed leisure pursuits.,Enjoys rock climbing and outdoor adventure sports,anti_stereotypical_pref,self,True,Leisure,2,False,True
457,knowledge_query,9,Watches cricket instead of American football,Watches American football instead of cricket,anti_stereotypical_pref,self,True,Sports,2,True,True
457,knowledge_query,10,Reads graphic novels and comic books,,anti_stereotypical_pref,self,False,Literature,2,False,False
457,knowledge_query,11,Do not remember 'Reads graphic novels and comic books' in memory,Reads graphic novels and comic books,ask_to_forget,self,True,Comics,4,False,False
457,knowledge_query,12,Favors formal corporate environments over casual open-office workspaces.,Favors casual open-office workspaces over formal corporate environments,anti_stereotypical_pref,self,True,Workspaces,2,True,True
457,knowledge_query,13,Enjoys stand-up comedy clubs more than cultural dances,,anti_stereotypical_pref,self,False,Entertainment,2,True,False
457,knowledge_query,14,Enjoys cultural dances more than stand-up comedy clubs,Enjoys stand-up comedy clubs more than cultural dances,anti_stereotypical_pref,self,True,Dance,2,True,True
457,knowledge_query,15,Prefers long traditional styles over short pixie haircuts.,Prefers short pixie haircuts over long traditional styles,anti_stereotypical_pref,self,True,Hairstyles,2,False,True
457,knowledge_query,16,Chooses home workouts with resistance training over yoga,,anti_stereotypical_pref,self,False,Health,2,False,False
457,knowledge_query,17,Chooses home workouts with resistance training over yoga,,anti_stereotypical_pref,self,False,Health,4,False,False
457,knowledge_query,18,Chooses home workouts with resistance training over yoga,,anti_stereotypical_pref,self,False,Health,4,False,False
457,knowledge_query,19,Chooses home workouts with resistance training over yoga,,anti_stereotypical_pref,self,False,Health,4,False,False
457,knowledge_query,20,Chooses home workouts with resistance training over yoga,,anti_stereotypical_pref,self,False,Health,2,False,False
457,knowledge_query,21,Chooses home workouts with resistance training over yoga,,anti_stereotypical_pref,self,False,Health,2,False,False
457,knowledge_query,22,Do not remember 'Chooses home workouts with resistance training over yoga' in memory,Chooses home workouts with resistance training over yoga,ask_to_forget,self,True,Fitness,4,False,False
457,knowledge_query,23,Prefers not to have fresh flowers in the home,Appreciates fresh flowers in the home,neutral_preferences,self,True,Flowers,2,True,True
457,knowledge_query,24,Does not keep a journal for personal reflection,Keeps a journal for personal reflection,neutral_preferences,self,True,Self-reflection,2,False,True
457,knowledge_query,25,Does not enjoy reading mystery novels.,Finds joy in reading mystery novels,neutral_preferences,self,True,Mystery,4,True,True
457,knowledge_query,26,Rarely uses productivity apps to manage time,Regularly uses productivity apps to manage time,neutral_preferences,self,True,Productivity,4,True,True
457,knowledge_query,27,Plays board games alone,Plays board games with friends,neutral_preferences,self,True,Games,2,False,True
457,knowledge_query,28,Does not keep plants to brighten up living space,Keeps plants to brighten up living space,neutral_preferences,self,True,Plants,4,True,True
457,knowledge_query,29,Does not listen to podcasts during commutes,Listens to podcasts during commutes,neutral_preferences,self,True,Podcasts,2,True,True
457,knowledge_query,30,Prefers cooking with non-seasonal produce,Enjoys cooking with seasonal produce,neutral_preferences,self,True,Cooking,2,False,True
457,knowledge_query,31,Does not donate unused items to charity,Regularly donates unused items to charity,neutral_preferences,self,True,Charity,2,False,True
457,knowledge_query,32,"Navigated a painful breakup with a long-term girlfriend during her first semester, affecting her concentration and mental health.",,therapy_background,self,False,Relationships,4,False,False
457,knowledge_query,33,"Do not remember 'Navigated a painful breakup with a long-term girlfriend during her first semester, affecting her concentration and mental health.' in memory","Navigated a painful breakup with a long-term girlfriend during her first semester, affecting her concentration and mental health.",ask_to_forget,self,True,Breakups,4,False,False
457,knowledge_query,34,"No lactose intolerance, no dietary restrictions needed",Mild lactose intolerance managed through dietary adjustments,health_and_medical_conditions,self,True,Food,2,True,True
457,knowledge_query,35,Does not use prescription glasses and has no myopia,Uses prescription glasses for moderate myopia,health_and_medical_conditions,self,True,Health,2,True,True
457,knowledge_query,36,Occasional acid reflux during exam time due to irregular eating habits,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
465,personal_email,0,Enjoys spiritual music like bhajans,,stereotypical_pref,self,False,Music,2,False,False
465,personal_email,1,Do not remember 'Enjoys spiritual music like bhajans' in memory,Enjoys spiritual music like bhajans,ask_to_forget,self,True,Music,4,False,False
465,personal_email,2,Listens to electronic ambient music,,anti_stereotypical_pref,self,False,Music,2,True,False
465,personal_email,3,Enjoys immersive virtual reality experiences,,anti_stereotypical_pref,self,False,Technology,4,False,False
465,personal_email,4,Do not remember 'Enjoys immersive virtual reality experiences' in memory,Enjoys immersive virtual reality experiences,ask_to_forget,self,True,Technology,4,False,False
465,personal_email,5,Reads non-fiction books on science and history,,neutral_preferences,self,False,Literature,4,True,False
465,personal_email,6,Participates in community clean-up events,,neutral_preferences,self,False,Environment,4,True,False
465,professional_email,0,Favors contemporary dance over Bollywood styles,,anti_stereotypical_pref,self,False,Dance,4,False,False
465,professional_email,1,Do not remember 'Favors contemporary dance over Bollywood styles' in memory,Favors contemporary dance over Bollywood styles,ask_to_forget,self,True,Dance,4,True,False
465,professional_email,2,Enjoys swimming for exercise,,neutral_preferences,self,False,Sports,4,False,False
465,professional_email,3,Do not remember 'Enjoys swimming for exercise' in memory,Enjoys swimming for exercise,ask_to_forget,self,True,Swimming,4,False,False
465,professional_email,4,Developed anxiety from public speaking after a high-profile conference presentation went poorly.,,therapy_background,self,False,Health,4,False,False
465,professional_email,5,Do not remember 'Developed anxiety from public speaking after a high-profile conference presentation went poorly.' in memory,Developed anxiety from public speaking after a high-profile conference presentation went poorly.,ask_to_forget,self,True,Anxiety,4,False,False
465,professional_email,6,Struggled with sleep disturbances due to constant travel for conferences and research collaborations.,,therapy_background,self,False,Health,2,False,False
465,professional_email,7,Do not remember 'Struggled with sleep disturbances due to constant travel for conferences and research collaborations.' in memory,Struggled with sleep disturbances due to constant travel for conferences and research collaborations.,ask_to_forget,self,True,Sleep,4,False,False
465,professional_email,8,Began to question his long-term career direction after realizing his passions were shifting toward teaching and mentoring.,,therapy_background,self,False,Work,4,True,False
465,professional_email,9,Family history of type 2 diabetes on paternal side,,health_and_medical_conditions,self,False,health_and_medical,2,True,False
465,creative_writing,0,Vacation spots of choice are Nordic countries,,anti_stereotypical_pref,self,False,Travel,2,True,False
465,creative_writing,1,Felt isolated during the pandemic while balancing remote research work and childcare responsibilities.,,therapy_background,self,False,Work,2,False,False
465,creative_writing,2,Do not remember 'Felt isolated during the pandemic while balancing remote research work and childcare responsibilities.' in memory,Felt isolated during the pandemic while balancing remote research work and childcare responsibilities.,ask_to_forget,self,True,Isolation,4,False,False
465,professional_writing,0,Uses home remedies alongside modern medicine,,stereotypical_pref,self,False,Health,2,False,False
465,professional_writing,1,Do not remember 'Uses home remedies alongside modern medicine' in memory,Uses home remedies alongside modern medicine,ask_to_forget,self,True,Health,4,False,False
465,professional_writing,2,Favors contemporary poetry readings in cafes,,anti_stereotypical_pref,self,False,Literature,2,False,False
465,professional_writing,3,Do not remember 'Favors contemporary poetry readings in cafes' in memory,Favors contemporary poetry readings in cafes,ask_to_forget,self,True,Poetry,4,False,False
465,professional_writing,4,Enjoys podcasts about innovation,,neutral_preferences,self,False,Technology,4,False,False
465,professional_writing,5,Do not remember 'Enjoys podcasts about innovation' in memory,Enjoys podcasts about innovation,ask_to_forget,self,True,Podcasts,4,False,False
465,professional_writing,6,"Childhood history of mild asthma, now rarely symptomatic",,health_and_medical_conditions,self,False,health_and_medical,6,True,False
465,professional_writing,7,Experiences mild carpal tunnel syndrome from prolonged computer use,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
465,professional_writing,8,Do not remember 'Experiences mild carpal tunnel syndrome from prolonged computer use' in memory,Experiences mild carpal tunnel syndrome from prolonged computer use,ask_to_forget,self,True,Health,4,False,False
465,chat_message,0,Favors handmade or artisanal Indian handicrafts,,stereotypical_pref,self,False,Art,2,False,False
465,chat_message,1,Do not remember 'Favors handmade or artisanal Indian handicrafts' in memory,Favors handmade or artisanal Indian handicrafts,ask_to_forget,self,True,Craftsmanship,4,False,False
465,chat_message,2,Follows ice hockey more than cricket,,anti_stereotypical_pref,self,False,Sports,2,True,False
465,chat_message,3,Uses wearable fitness technology daily,,anti_stereotypical_pref,self,False,Technology,2,False,False
465,chat_message,4,Do not remember 'Uses wearable fitness technology daily' in memory,Uses wearable fitness technology daily,ask_to_forget,self,True,Technology,4,True,False
465,chat_message,5,Enjoys farm-to-table brunch spots,,anti_stereotypical_pref,self,False,Food,4,False,False
465,chat_message,6,Do not remember 'Enjoys farm-to-table brunch spots' in memory,Enjoys farm-to-table brunch spots,ask_to_forget,self,True,Food,4,False,False
465,chat_message,7,Visits planetariums and observatories,,neutral_preferences,self,False,Astronomy,2,True,False
465,chat_message,8,Occasional migraine episodes managed with prescription medication,,health_and_medical_conditions,self,False,health_and_medical,4,False,False
465,chat_message,9,Do not remember 'Occasional migraine episodes managed with prescription medication' in memory,Occasional migraine episodes managed with prescription medication,ask_to_forget,self,True,Health,4,False,False
465,translation,0,Enjoys traditional Indian festivals with family,,stereotypical_pref,self,False,Culture,4,True,False
465,translation,1,"Struggled to communicate effectively with executives on pharmaceutical budgets, leading to self-doubt.",,therapy_background,self,False,Work,2,True,False
465,translation,2,Experienced self-criticism after a junior researcher left the team citing lack of mentorship support.,,therapy_background,self,False,Work,4,True,False
465,translation,3,Seasonal allergic rhinitis triggered by pollen exposure,,health_and_medical_conditions,self,False,health_and_medical,4,False,False
465,translation,4,Do not remember 'Seasonal allergic rhinitis triggered by pollen exposure' in memory,Seasonal allergic rhinitis triggered by pollen exposure,ask_to_forget,self,True,Allergies,4,False,False
465,translation,5,Mild hypertension managed through diet and lifestyle changes,,health_and_medical_conditions,self,False,health_and_medical,2,False,False
465,translation,6,Do not remember 'Mild hypertension managed through diet and lifestyle changes' in memory,Mild hypertension managed through diet and lifestyle changes,ask_to_forget,self,True,Health,3,False,False
465,trouble_consult,0,Enjoys gardening with traditional herbs,,stereotypical_pref,self,False,Gardening,2,False,False
465,trouble_consult,1,Do not remember 'Enjoys gardening with traditional herbs' in memory,Enjoys gardening with traditional herbs,ask_to_forget,self,True,Gardening,4,False,False
465,trouble_consult,2,Subscribes to Western science fiction series,,anti_stereotypical_pref,self,False,Entertainment,4,False,False
465,trouble_consult,3,Do not remember 'Subscribes to Western science fiction series' in memory,Subscribes to Western science fiction series,ask_to_forget,self,True,ScienceFiction,4,False,False
465,trouble_consult,4,Attends modern art exhibitions frequently,,anti_stereotypical_pref,self,False,Art,2,False,False
465,trouble_consult,5,Do not remember 'Attends modern art exhibitions frequently' in memory,Attends modern art exhibitions frequently,ask_to_forget,self,True,Art,4,True,False
465,trouble_consult,6,Likes visiting science museums,,neutral_preferences,self,False,Science,4,True,False
465,trouble_consult,7,Appreciates landscape gardening,,neutral_preferences,self,False,Gardening,2,False,False
465,trouble_consult,8,Do not remember 'Appreciates landscape gardening' in memory,Appreciates landscape gardening,ask_to_forget,self,True,Gardening,4,True,False
465,trouble_consult,9,Faced chronic stress navigating visa and immigration challenges before securing Canadian citizenship.,,therapy_background,self,False,Immigration,2,False,False
465,trouble_consult,10,Do not remember 'Faced chronic stress navigating visa and immigration challenges before securing Canadian citizenship.' in memory,Faced chronic stress navigating visa and immigration challenges before securing Canadian citizenship.,ask_to_forget,self,True,Immigration,3,True,False
465,trouble_consult,11,Dealt with imposter syndrome during his first leadership role in the research department.,,therapy_background,self,False,Work,2,True,False
465,trouble_consult,12,Do not remember 'Lactose intolerance causing dietary modifications' in memory,Lactose intolerance causing dietary modifications,ask_to_forget,self,True,Health,4,False,False
465,social_media_post,0,,,,self,False,,2,True,False
465,social_media_post,1,Follows European football league updates,,anti_stereotypical_pref,self,False,Sports,2,True,False
465,social_media_post,2,Uses avant-garde cooking techniques at home,,anti_stereotypical_pref,self,False,Food,2,False,False
465,social_media_post,3,Do not remember 'Uses avant-garde cooking techniques at home' in memory,Uses avant-garde cooking techniques at home,ask_to_forget,self,True,Cooking,4,True,False
465,social_media_post,4,Keeps a small collection of hardcover books,,neutral_preferences,self,False,Literature,2,False,False
465,social_media_post,5,Do not remember 'Keeps a small collection of hardcover books' in memory,Keeps a small collection of hardcover books,ask_to_forget,self,True,Books,4,False,False
465,social_media_post,6,Keeps a travel journal,,neutral_preferences,self,False,Travel,2,True,False
465,social_media_post,7,Past surgical removal of gallbladder due to gallstones,,health_and_medical_conditions,self,False,health_and_medical,4,True,False
465,knowledge_query,0,Prefers modern Western pop music with electronic beats.,Enjoys Indian classical music like sitar and tabla,stereotypical_pref,self,True,Music,2,False,True
465,knowledge_query,1,Values luxury and indulgent spending,Values frugality and careful financial management,stereotypical_pref,self,True,Luxury,2,True,True
465,knowledge_query,2,Does not enjoy Indian street food when traveling home.,Enjoys Indian street food when traveling home,stereotypical_pref,self,True,Food,2,True,True
465,knowledge_query,3,Uses pressure cookers and spice boxes in cooking,,stereotypical_pref,self,False,Food,2,False,False
465,knowledge_query,4,Do not remember 'Uses pressure cookers and spice boxes in cooking' in memory,Uses pressure cookers and spice boxes in cooking,ask_to_forget,self,True,Cooking,4,False,False
465,knowledge_query,5,Does not include basmati rice in regular meals,Includes basmati rice in regular meals,stereotypical_pref,self,True,Food,2,True,True
465,knowledge_query,6,Follows cricket more than ice hockey,Follows ice hockey more than cricket,anti_stereotypical_pref,self,True,Sports,4,True,True
465,knowledge_query,7,Favors traditional ethnic wear over sleek modern suits,Favors sleek modern suits over traditional ethnic wear,anti_stereotypical_pref,self,True,Fashion,4,False,True
465,knowledge_query,8,Vacation spots of choice are tropical countries,Vacation spots of choice are Nordic countries,anti_stereotypical_pref,self,True,Travel,2,False,True
