persona_id,raw_persona_file,scenario,block_index_within_scenario,pref_type,who,old_preference,new_preference,pair_in_preference_updates_map,n_messages,split
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,20,neutral_preferences,self,Likes jogging in the mornings,Likes jogging in the evenings,True,4,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,21,neutral_preferences,self,Keeps a home aquarium,Does not keep a home aquarium,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,22,neutral_preferences,self,Goes to the cinema regularly,Does not go to the cinema regularly,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,23,neutral_preferences,self,Likes baking bread,Dislikes baking bread,True,4,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,24,neutral_preferences,self,Keeps a few indoor plants,Does not keep indoor plants,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,25,neutral_preferences,self,Visits science museums,Does not visit science museums,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,26,neutral_preferences,self,Likes to read non-fiction history books,Likes to read fiction history books,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,27,neutral_preferences,self,Plays chess online,Does not play chess online,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,33,health_and_medical_conditions,self,History of hormone replacement therapy as part of gender transition,History of non-hormonal approaches to gender transition,True,6,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,34,health_and_medical_conditions,self,Seasonal allergic rhinitis during spring months,No seasonal allergic rhinitis during spring months,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,35,health_and_medical_conditions,self,Mild carpal tunnel syndrome from prolonged computer use,No carpal tunnel syndrome from computer use,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,36,health_and_medical_conditions,self,Vitamin D deficiency diagnosed during routine screening,Vitamin D deficiency diagnosed after symptoms appear,True,2,val
14,data/raw_data/raw_data_250815_155601_persona14.json,knowledge_query,37,health_and_medical_conditions,self,Past minor knee surgery following a sailing-related injury,No history of knee surgery or sailing-related injury,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,0,stereotypical_pref,self,Supports the England cricket team avidly,Does not support the England cricket team.,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,1,stereotypical_pref,self,Enjoys gardening and maintaining a neat lawn,"Dislikes gardening and prefers a natural, untended lawn",True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,2,stereotypical_pref,self,Takes pride in punctuality,Often runs late,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,3,stereotypical_pref,self,Keeps a shed with an assortment of tools,Does not keep a shed with an assortment of tools.,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,6,stereotypical_pref,self,Has a reserved but polite demeanor with strangers,Has a friendly and outgoing demeanor with strangers.,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,7,stereotypical_pref,self,Occasionally attends local church services,Does not attend local church services,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,8,stereotypical_pref,self,Keeps photo albums of family milestones,Does not keep photo albums of family milestones,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,9,stereotypical_pref,self,Enjoys watching garden-themed television programs,Does not enjoy watching garden-themed television programs.,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,15,anti_stereotypical_pref,self,Prefers coffee in the morning instead of tea,Prefers tea in the morning instead of coffee.,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,18,anti_stereotypical_pref,self,Participates in local salsa dancing classes,Does not participate in local salsa dancing classes,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,19,anti_stereotypical_pref,self,Orders meals from fusion restaurants,Orders meals from traditional restaurants,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,20,anti_stereotypical_pref,self,Prefers minimal and modern home decor,Prefers maximal and traditional home decor,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,21,neutral_preferences,self,Loves watching nature documentaries,Dislikes watching nature documentaries,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,22,neutral_preferences,self,Walks the dog in local parks,Does not walk the dog in local parks,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,23,neutral_preferences,self,Enjoys attending charity fundraisers,Dislikes attending charity fundraisers,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,24,neutral_preferences,self,Finds joy in cooking for visiting friends,Dislikes cooking for visiting friends,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,25,neutral_preferences,self,Finds peace in early morning quiet time,Finds energy in lively nighttime activities,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,28,neutral_preferences,self,Enjoys playing card games with friends,Does not enjoy playing card games with friends,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,29,neutral_preferences,self,Enjoys swimming during summer holidays,Dislikes swimming during summer holidays,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,30,health_and_medical_conditions,self,Occasional acid reflux triggered by certain foods.,No issues with acid reflux from foods.,True,4,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,31,health_and_medical_conditions,self,Seasonal pollen allergies causing hay fever symptoms.,No seasonal pollen allergies or hay fever symptoms.,True,2,val
988,data/raw_data/raw_data_250826_131038_persona988.json,knowledge_query,32,health_and_medical_conditions,self,Mild cataracts monitored during annual eye exams.,No history of cataracts.,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,0,stereotypical_pref,self,Prefers craft beer over mass-produced brands,Prefers mass-produced brands over craft beer,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,1,stereotypical_pref,self,Likes attending music festivals such as Coachella,Dislikes attending music festivals such as Coachella,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,4,stereotypical_pref,self,Enjoys brunch with friends at trendy spots,Prefers quiet solo breakfasts at home.,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,5,stereotypical_pref,self,Values environmentally conscious travel accommodations,Values luxury over environmentally conscious travel accommodations,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,6,stereotypical_pref,self,"Decorates home with minimalist, Scandinavian-inspired furniture","Decorates home with maximalist, ornate, and eclectic furniture.",True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,7,stereotypical_pref,self,Attends TEDx talks or intellectual panel discussions,Attends live music concerts or entertainment shows,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,12,stereotypical_pref,self,Seeks out artisanal desserts and pastries,Avoids artisanal desserts and pastries,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,13,stereotypical_pref,self,Enjoys foreign art films and documentaries,Enjoys mainstream Hollywood movies and blockbusters.,True,4,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,14,stereotypical_pref,self,Subscribes to multiple streaming services,Subscribes to a single streaming service,True,4,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,15,stereotypical_pref,self,Participates in charity runs and urban cycling events,Avoids charity runs and urban cycling events.,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,16,stereotypical_pref,self,Prefers open-plan living spaces,"Prefers separate, enclosed living spaces",True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,17,stereotypical_pref,self,Keeps indoor plants and succulents,Does not keep indoor plants or succulents,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,19,anti_stereotypical_pref,self,Has an interest in classic American muscle cars,Has no interest in classic American muscle cars,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,20,anti_stereotypical_pref,self,Listens to 80s pop and classic rock playlists,Listens to modern pop and contemporary hip-hop playlists,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,21,anti_stereotypical_pref,self,Finds enjoyment in amusement parks and roller coasters,Dislikes amusement parks and roller coasters,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,22,anti_stereotypical_pref,self,Occasionally plays console video games competitively,Occasionally plays console video games casually,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,23,anti_stereotypical_pref,self,Owns a small collection of vintage comic books,Does not own a collection of vintage comic books,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,28,anti_stereotypical_pref,self,Enjoys fishing trips with friends,Does not enjoy fishing trips with friends,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,29,anti_stereotypical_pref,self,Has attended monster truck events out of curiosity,Has never attended monster truck events out of curiosity,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,30,anti_stereotypical_pref,self,Enjoys going bowling with friends,Does not enjoy going bowling with friends.,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,32,anti_stereotypical_pref,self,Occasionally watches pro wrestling entertainment,Rarely watches pro wrestling entertainment,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,35,anti_stereotypical_pref,self,Collects quirky travel souvenirs,Does not collect travel souvenirs,True,4,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,36,anti_stereotypical_pref,self,Participates in pub trivia nights,Does not participate in pub trivia nights,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,37,neutral_preferences,self,Appreciates listening to live music regardless of genre,Prefers not to listen to live music regardless of genre.,True,4,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,38,neutral_preferences,self,Takes morning walks to clear the mind,Avoids morning walks to keep the mind active indoors.,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,46,neutral_preferences,self,Enjoys swimming during summer vacations,Prefers to avoid swimming during summer vacations,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,47,neutral_preferences,self,Appreciates different styles of architecture,Does not appreciate different styles of architecture,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,48,neutral_preferences,self,Enjoys stargazing on clear nights,Prefers indoor activities on cloudy nights,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,49,neutral_preferences,self,Likes visiting science museums,Dislikes visiting science museums,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,50,neutral_preferences,self,Visits botanical gardens in springtime,Visits botanical gardens in autumn,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,51,neutral_preferences,self,Tends to keep travel photos well-organized,Tends to keep travel photos disorganized,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,52,neutral_preferences,self,Enjoys quiet afternoons in parks,Enjoys lively evenings in city centers,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,53,neutral_preferences,self,Enjoys mild outdoor sports like kayaking,Prefers intense indoor activities like rock climbing gyms.,True,4,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,60,health_and_medical_conditions,self,Past surgery to repair a fractured wrist from a cycling accident,No history of surgery to repair a fractured wrist from a cycling accident.,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,61,health_and_medical_conditions,self,Mild lactose intolerance discovered in his mid-20s,No lactose intolerance and can consume dairy without issues,True,2,val
891,data/raw_data/raw_data_250825_220103_persona891.json,knowledge_query,62,health_and_medical_conditions,self,Family history of type 2 diabetes on his father's side,No family history of type 2 diabetes on his father's side,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,0,stereotypical_pref,self,Has a strong interest in anime and manga,Has no interest in anime or manga,True,4,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,1,stereotypical_pref,self,Frequently uses public transportation over driving,Frequently drives over using public transportation.,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,2,stereotypical_pref,self,Interested in Japanese history and culture,Not interested in Japanese history and culture,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,3,stereotypical_pref,self,Highly values education as a lifelong pursuit,Does not value education as a lifelong pursuit.,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,4,stereotypical_pref,self,Has an interest in Asian fusion cuisine,Has no interest in Asian fusion cuisine,True,4,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,5,anti_stereotypical_pref,self,"Enjoys writing in cheap, torn notebooks","Enjoys writing in high-quality, pristine notebooks",True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,6,anti_stereotypical_pref,self,Enjoys street food from various global cultures,Prefers fine dining from various global cuisines,True,4,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,7,anti_stereotypical_pref,self,Prefers talking loudly and gesturing animatedly in conversations,Prefers talking softly and keeping gestures minimal in conversations.,True,4,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,8,anti_stereotypical_pref,self,Enjoys graffiti art and urban tagging,Dislikes graffiti art and urban tagging,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,9,neutral_preferences,self,Loves listening to rain against the window,Dislikes listening to rain against the window,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,10,neutral_preferences,self,Appreciates pet-friendly cafés,Prefers non-pet-friendly cafés,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,12,neutral_preferences,self,Likes reading mystery novels,Dislikes reading mystery novels,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,13,neutral_preferences,self,Appreciates watching sunsets,Prefers not watching sunsets,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,14,neutral_preferences,self,Enjoys beach bonfires in the summer,Dislikes beach bonfires in the summer,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,17,neutral_preferences,self,Likes baking bread on weekends,Dislikes baking bread on weekends,True,4,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,18,neutral_preferences,self,Enjoys casual photography,Prefers not to engage in photography,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,19,neutral_preferences,self,Loves sipping hot chocolate in winter,Hates sipping hot chocolate in winter,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,22,neutral_preferences,self,Loves attending film festivals,Dislikes attending film festivals,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,23,neutral_preferences,self,Likes volunteering at community events,Dislikes volunteering at community events,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,24,neutral_preferences,self,Likes visiting historical landmarks,Dislikes visiting historical landmarks,True,4,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,27,neutral_preferences,self,Enjoys outdoor picnics on sunny days,Prefers staying indoors on rainy days,True,2,val
574,data/raw_data/raw_data_250820_165412_persona574.json,knowledge_query,31,health_and_medical_conditions,self,"Childhood history of mild asthma, now rarely symptomatic",No history of asthma.,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,0,stereotypical_pref,self,Enjoys late-night karaoke with friends,Prefers quiet nights at home alone,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,1,stereotypical_pref,self,Collects cute stationery and stickers,Does not collect cute stationery or stickers,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,2,stereotypical_pref,self,Keeps up with popular K-pop groups,Does not keep up with popular K-pop groups.,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,6,stereotypical_pref,self,Uses skincare routines with multiple steps,Uses skincare routines with minimal steps,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,7,stereotypical_pref,self,Likes ambient lo-fi music for relaxation,Likes energetic high-tempo music for stimulation,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,8,stereotypical_pref,self,Finds joy in seasonal local markets,Prefers large year-round global markets,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,9,stereotypical_pref,self,Uses Pinterest for home decor ideas,Does not use Pinterest for home decor ideas,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,10,anti_stereotypical_pref,self,Enjoys solo camping trips in remote forests,Enjoys group camping trips in popular campgrounds,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,12,anti_stereotypical_pref,self,Regularly repairs her own electronics,Rarely repairs her own electronics,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,13,anti_stereotypical_pref,self,Attends live sports events like basketball games,Watches basketball games on TV instead of attending live events,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,14,anti_stereotypical_pref,self,Enjoys working on bicycle restorations,Does not enjoy working on bicycle restorations,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,15,anti_stereotypical_pref,self,Prefers handwritten letters to digital messaging,Prefers digital messaging to handwritten letters,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,16,anti_stereotypical_pref,self,Prefers rock climbing to indoor gym fitness,Prefers indoor gym fitness to rock climbing,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,17,anti_stereotypical_pref,self,Participates in volunteer trail maintenance projects,Does not participate in volunteer trail maintenance projects,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,18,anti_stereotypical_pref,self,Collects antique maps and globes,Does not collect antique maps and globes,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,21,anti_stereotypical_pref,self,Listens to long-form history podcasts,Listens to short-form history podcasts,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,22,anti_stereotypical_pref,self,Takes winter ice-fishing trips with friends,Does not take winter ice-fishing trips with friends.,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,23,neutral_preferences,self,Loves watching sunsets,Loves watching sunrises,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,24,neutral_preferences,self,Goes for evening walks in the neighborhood,Stays indoors in the evening,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,26,neutral_preferences,self,Keeps favorite recipes in a personal cookbook,Does not keep favorite recipes in a personal cookbook.,True,4,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,31,neutral_preferences,self,Keeps cozy blankets and throws at home,Does not keep cozy blankets and throws at home,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,37,health_and_medical_conditions,self,Occasional migraines triggered by bright screens and stress,No issues with migraines from bright screens or stress,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,38,health_and_medical_conditions,self,Childhood asthma now mostly under control with rare flare-ups,Childhood asthma with frequent flare-ups and poor control,True,2,val
185,data/raw_data/raw_data_250815_163935_persona185.json,knowledge_query,39,health_and_medical_conditions,self,Near-sightedness requiring prescription eyeglasses,No vision correction needed,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,0,stereotypical_pref,self,Enjoys action-packed blockbuster movies,"Enjoys slow-paced, character-driven indie films",True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,3,stereotypical_pref,self,Loves rock and alternative music,Loves pop and mainstream music,True,4,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,6,stereotypical_pref,self,Owns a gaming headset for online play,Does not own a gaming headset for online play,True,4,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,7,stereotypical_pref,self,Follows gaming streamers on Twitch,Does not follow gaming streamers on Twitch,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,9,stereotypical_pref,self,Follows major sports events casually,Follows major sports events closely,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,10,stereotypical_pref,self,Loves pizza nights during weekends,Dislikes pizza nights during weekends,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,11,stereotypical_pref,self,Likes road trips with friends,Likes solo travel,True,4,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,12,stereotypical_pref,self,Subscribes to gaming magazines or channels,Does not subscribe to gaming magazines or channels,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,13,anti_stereotypical_pref,self,Prefers reading old literature in print form,Prefers reading old literature in digital form,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,14,anti_stereotypical_pref,self,Has an interest in birdwatching,Has no interest in birdwatching,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,15,anti_stereotypical_pref,self,Likes spending weekends volunteering at animal shelters,Dislikes spending weekends volunteering at animal shelters,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,16,anti_stereotypical_pref,self,Listens to jazz and swing music,Listens to pop and rock music,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,18,anti_stereotypical_pref,self,Takes interest in sustainable gardening,Not interested in sustainable gardening,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,20,anti_stereotypical_pref,self,Enjoys studying philosophy independently,Enjoys studying philosophy in a group,True,4,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,22,anti_stereotypical_pref,self,Shows interest in classical architecture,Shows interest in modern architecture,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,23,neutral_preferences,self,Enjoys mild sunny weather,Enjoys cold rainy weather,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,24,neutral_preferences,self,Likes riding a bicycle on weekends,Dislikes riding a bicycle on weekends,True,4,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,25,neutral_preferences,self,Reads science or history magazines,Does not read science or history magazines,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,26,neutral_preferences,self,Enjoys trying new snack foods,Prefers familiar snack foods,True,4,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,27,neutral_preferences,self,Enjoys calming instrumental background music,Enjoys energetic upbeat vocal music,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,28,neutral_preferences,self,Appreciates comfortable seating,Prefers firm seating,True,2,val
665,data/raw_data/raw_data_250820_224501_persona665.json,knowledge_query,31,health_and_medical_conditions,self,History of mild adolescent acne treated with topical medication,No history of adolescent acne or need for topical treatment,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,0,stereotypical_pref,self,Prefers rice as a staple food,Prefers bread as a staple food,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,1,stereotypical_pref,self,"Wears light, breathable clothing in warm climates","Wears warm, insulating clothing in cold climates",True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,2,stereotypical_pref,self,Believes in the importance of family gatherings,Does not believe in the importance of family gatherings,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,5,anti_stereotypical_pref,self,Enjoys rock and jazz music rather than regional pop,Enjoys regional pop rather than rock and jazz music.,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,6,anti_stereotypical_pref,self,Chooses to spend holidays in colder climates,Chooses to spend holidays in warmer climates,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,7,anti_stereotypical_pref,self,Reads more Western novels than local literature,Reads more local literature than Western novels,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,8,anti_stereotypical_pref,self,Goes to jazz clubs when visiting big cities,Avoids jazz clubs when visiting big cities,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,9,anti_stereotypical_pref,self,Prefers modern science podcasts over historical dramas,Prefers historical dramas over modern science podcasts,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,10,anti_stereotypical_pref,self,Learned ballroom dancing for leisure,Did not learn ballroom dancing for leisure,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,11,anti_stereotypical_pref,self,Studies European history journals,Studies non-European history journals,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,12,neutral_preferences,self,Values honesty in professional relationships,Values dishonesty in professional relationships,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,13,neutral_preferences,self,Keeps an organized digital calendar,Does not use a digital calendar,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,16,neutral_preferences,self,Likes participating in science outreach programs,Dislikes participating in science outreach programs,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,17,neutral_preferences,self,Uses noise-cancelling headphones for focus,Does not use noise-cancelling headphones for focus,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,20,neutral_preferences,self,Uses a smartwatch to track daily activity,Does not use a smartwatch to track daily activity,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,21,neutral_preferences,self,Prefers podcasts during commutes,Prefers music during commutes,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,29,neutral_preferences,self,Uses public transportation when convenient,Prefers not to use public transportation.,True,4,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,30,neutral_preferences,self,Appreciates modern dance performances,Does not appreciate modern dance performances,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,33,neutral_preferences,self,Enjoys stargazing on clear nights,Prefers staying indoors on clear nights,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,34,health_and_medical_conditions,self,Mild lactose intolerance diagnosed in his twenties,No lactose intolerance,True,2,val
982,data/raw_data/raw_data_250826_131038_persona982.json,knowledge_query,36,health_and_medical_conditions,self,Childhood appendectomy with no ongoing complications,No history of appendectomy,True,2,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,1,stereotypical_pref,self,Enjoys karaoke nights with friends,Prefers quiet nights alone at home,True,2,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,2,stereotypical_pref,self,Enjoys intricate origami or papercraft,Dislikes intricate origami or papercraft,True,2,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,5,stereotypical_pref,self,Feels comfortable navigating crowded cities,Feels uncomfortable navigating crowded cities,True,2,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,6,stereotypical_pref,self,Enjoys calligraphy art forms,Does not enjoy calligraphy art forms,True,2,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,7,stereotypical_pref,self,Enjoys cooking traditional family dishes,Does not enjoy cooking traditional family dishes,True,4,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,8,stereotypical_pref,self,Buys designer handbags on sale,Buys designer handbags at full price,True,2,val
497,data/raw_data/raw_data_250819_225921_persona497.json,knowledge_query,10,anti_stereotypical_pref,self,Enjoys hosting loud game nights at home,"Prefers quiet, relaxing evenings at home",True,2,val
